,0
10304,1588461213
10305,1588461212
10306,1588461214
10307,1588461221
10308,1588461227
10309,1588461229
10310,1588461230
10311,1588461243
10312,1588461256
10313,1588461272
10314,1588461277
10315,1588461290
10316,1588461296
10317,1588461297
10318,1588461301
10319,1588461320
10320,1588461330
10321,1588461340
10322,1588461353
10323,1588461363
10324,1588461381
10325,1588461411
10326,1588461412
10327,1588461408
10328,1588461397
10329,1588461375
10330,1588461372
10331,1588461395
10332,1588461420
10333,1588461437
10334,1588461438
10335,1588461441
10336,1588461446
10337,1588461451
10338,1588461456
10339,1588461461
10340,1588461465
10341,1588461463
10342,1588461458
10343,1588461460
10344,1588461468
10345,1588461477
10346,1588461481
10347,1588461485
10348,1588461491
10349,1588461513
10350,1588461524
10351,1588461535
10352,1588461545
10353,1588461553
10354,1588461559
10355,1588461568
10356,1588461573
10357,1588461593
10358,1588461605
10359,1588461607
10360,1588461610
10361,1588461609
10362,1588461604
10363,1588461598
10364,1588461587
10365,1588461586
10366,1588461594
10367,1588461600
10368,1588461608
10369,1588461620
10370,1588461660
10371,1588461699
10372,1588461764
10373,1588461793
10374,1588461801
10375,1588461806
10376,1588461817
10377,1588461835
10378,1588461840
10379,1588461849
10380,1588461872
10381,1588461880
10382,1588461883
10383,1588461908
10384,1588461912
10385,1588461913
10386,1588461940
10387,1588461943
10388,1588461946
10389,1588461954
10390,1588461977
10391,1588461981
10392,1588461987
10393,1588461992
10394,1588462022
10395,1593286924
10396,1588462042
10397,1588462052
10398,1588462064
10399,1588462082
10400,1588462102
10401,1588462108
10402,1588462113
10403,1588462119
10404,1588462121
10405,1588462124
10406,1588462140
10407,1588462153
10408,1588462162
10409,1588462181
10410,1588462185
10411,1588462183
10412,1588462166
10413,1588462155
10414,1588462167
10415,1588462169
10416,1588462184
10417,1588462187
10418,1588462200
10419,1588462207
10420,1588462234
10421,1593242284
10422,1593242323
10423,1593242320
10424,1588462249
10425,1588462259
10426,1588462242
10427,1593242256
10428,1588462237
10429,1588462230
10430,1588462228
10431,1588462211
10432,1588462212
10433,1588462224
10434,1588462232
10435,1588462236
10436,1588462253
10437,1588462265
10438,1588462270
10439,1588462281
10440,1588462285
10441,1588462291
10442,1588462298
10443,1588462306
10444,1588462310
10445,1588462316
10446,1588462333
10447,3254732615
10448,1588462344
10449,3254732602
10450,3254732604
10451,3254732603
10452,1588462364
10453,3254732601
10454,3254732600
10455,3254732598
10456,1588462382
10457,3254732599
10458,1588462410
10459,1588462426
10460,1588462429
10461,1588462430
10462,1588462441
10463,1588462449
10464,1588462454
10465,1588462461
10466,1588462463
10467,1588462465
10468,1588462475
10469,1588392681
10470,1588392677
10471,1588462478
10472,1588462471
10473,1588462466
10474,1588462464
10475,1588462459
10476,1588462456
10477,1588462448
10478,1588462432
10479,1588462425
10480,1588462395
10481,1588462374
10482,1588462358
10483,1588462348
10484,1588462335
10485,1588462315
10486,1588462300
10487,1588462295
10488,1740410692
10489,1588462278
10490,1588462267
10491,1588462254
10492,1588462261
10493,1588462255
10494,1588462238
10495,1588462210
10496,1588462205
10497,1588462201
10498,1588462189
10499,1588462188
10500,1588462182
10501,1588462159
10502,1588462142
10503,1588462136
10504,1588462128
10505,1588462116
10506,1588462110
10507,1588462099
10508,1588462087
10509,1588462079
10510,1588462062
10511,1588462054
10512,1588462049
10513,1588462024
10514,1588462012
10515,1588462009
10516,1588462016
10517,1588462021
10518,1588462036
10519,1588462051
10520,1588462071
10521,1588462091
10522,1588462094
10523,1588462075
10524,1588462068
10525,1588462047
10526,1588462040
10527,1588462020
10528,1588462006
10529,1588461993
10530,1588461989
10531,1588461983
10532,1588461973
10533,1588461952
10534,1588461948
10535,1588461944
10536,1588461918
10537,1588461915
10538,1588461910
10539,1588461909
10540,1588461887
10541,1588461882
10542,1588461876
10543,1588461851
10544,1588461819
10545,1588461781
10546,1588461776
10547,1588461743
10548,1588461729
10549,1588461691
10550,1588461639
10551,1588461622
10552,1588461595
10553,1588461589
10554,1588461571
10555,1588461558
10556,1588461536
10557,1588461528
10558,1588461516
10559,1588461509
10560,1588461517
10561,1588461543
10562,1740410874
10563,1588461585
10564,1588461597
10565,1588461596
10566,1740410870
10567,3771449729
10568,1588461603
10569,3771449728
10570,1588461591
10571,3771449730
10572,1588461563
10573,1588461547
10574,1588461534
10575,3771449726
10576,1588461512
10577,1588461500
10578,1588461494
10579,1588461447
10580,1588461435
10581,1588461424
10582,1588461402
10583,1588461388
10584,1588461374
10585,1588461369
10586,1588461364
10587,1588461362
10588,1588461365
10589,1588461390
10590,1588461400
10591,1588461391
10592,1588461367
10593,1588461355
10594,1588461341
10595,1588461328
10596,1588461306
10597,1588461295
10598,1588461281
10599,1588461280
10600,1588461287
10601,1588461288
10602,1588461283
10603,1588461276
10604,1588461270
10605,1588461259
10606,1588461251
10607,1588461245
10608,1588461240
10609,1588461233
10610,1588461232
10611,1588461238
10612,1588461226
10613,1588461211
10614,1588461204
10615,1588461196
10616,1588461178
10617,1588461152
10618,1588461140
10619,1588461123
10620,1588461111
10621,1588461058
10622,1588461023
10623,1588461002
10624,1588460996
10625,1588460980
10626,1588460950
10627,1588460935
10628,1588460917
10629,1588460930
10630,1588460951
10631,1588460972
10632,1588460986
10633,1588460976
10634,1588460948
10635,1588460944
10636,1588460952
10637,1588460962
10638,1588460971
10639,1588460943
10640,1588460908
10641,1588460865
10642,1588460823
10643,1588460785
10644,1588460736
10645,1588460677
10646,1588460628
10647,1588460569
10648,1588460488
10649,1588460427
10650,1588460404
10651,1588460386
10652,1588460374
10653,1588460408
10654,1588460353
10655,1588460288
10656,1588460280
10657,1588460379
10658,1588460446
10659,1588460450
10660,1588460390
10661,1588460335
10662,1588460321
10663,1588460340
10664,1588460356
10665,1588460414
10666,1588460490
10667,1588460623
10668,1588460678
10669,1588460742
10670,1588460769
10671,1588460778
10672,1588460814
10673,1588460834
10674,1588460862
10675,1588460849
10676,1588460833
10677,1588460821
10678,1588460783
10679,1588460766
10680,1588460740
10681,1588460683
10682,1588460680
10683,1588460693
10684,1588460681
10685,1588460566
10686,1588460518
10687,1588460406
10688,1588460210
10689,1588460100
10690,1588460069
10691,1588460057
10692,1588460014
10693,1588459988
10694,1588459966
10695,1588457653
10696,1588457668
10697,1588457736
10698,1588457833
10699,1588457890
10700,1588457899
10701,1588457699
10702,1588457673
10703,1588457662
10704,1588457659
10705,1588457653
10706,1588461154
10707,1588461151
10708,1588461166
10709,1588461182
10710,1588461189
10711,1588461194
10712,1588461199
10713,1588461197
10714,1588461181
10715,1588461177
10716,1588461154
10717,1588462428
10718,1588462433
10719,1588462446
10720,1588462450
10721,1588462447
10722,1588462443
10723,1588462431
10724,1588462427
10725,1588462411
10726,1588462412
10727,1588462428
10728,1588459287
10729,1588459294
10730,1588459314
10731,1588459365
10732,1588459387
10733,1588459413
10734,1588459487
10735,1588459507
10736,1588459530
10737,1588459548
10738,1588459564
10739,1588459536
10740,1588459532
10741,1588459526
10742,1588459520
10743,1588459519
10744,1588459542
10745,1588459551
10746,1588459557
10747,1588459571
10748,1588459594
10749,1588459608
10750,1588459623
10751,1588459637
10752,1588459651
10753,1588459667
10754,1588459680
10755,1588459695
10756,1588459710
10757,1588459708
10758,1588459718
10759,1588459722
10760,1588459732
10761,1588459736
10762,1588459745
10763,1588459756
10764,1588459757
10765,1588459766
10766,1588459765
10767,1588459761
10768,1588459759
10769,1588459767
10770,1588459768
10771,1588459783
10772,1588459794
10773,1588459804
10774,1588459806
10775,1588459793
10776,1588459781
10777,1588459750
10778,1588459733
10779,1588459707
10780,1588459682
10781,1588459679
10782,1588459626
10783,1588459578
10784,1588459534
10785,1588459491
10786,1588459471
10787,1588459432
10788,1588459398
10789,1588459377
10790,1588459391
10791,1588459378
10792,1588459360
10793,1588459309
10794,1588459303
10795,1588459317
10796,1588459337
10797,1588459296
10798,1588459249
10799,1588459219
10800,1588459164
10801,1588459101
10802,1588459084
10803,1588459076
10804,1588459081
10805,1588459109
10806,1588459152
10807,1588459267
10808,1588459261
10809,1588459275
10810,1588459307
10811,1588459354
10812,1588459422
10813,1588459434
10814,1588459456
10815,1588459485
10816,1588459510
10817,1588459514
10818,1588459518
10819,1588459525
10820,1588459513
10821,1588459500
10822,1588459493
10823,1588459492
10824,1588459455
10825,1588459444
10826,1588459424
10827,1588459384
10828,1588459332
10829,1588459304
10830,1588459288
10831,1588459285
10832,1588459287
10833,1588461066
10834,1588461083
10835,1588461108
10836,1588461137
10837,1588461153
10838,1588461159
10839,1588461157
10840,1588461149
10841,1588461109
10842,1588461073
10843,1588461061
10844,1588461066
10845,1588457251
10846,1588457265
10847,1588457284
10848,1588457286
10849,1588457291
10850,1588457287
10851,1588457282
10852,1588457266
10853,1588457259
10854,1588457255
10855,1588457252
10856,1588457235
10857,1588457251
10858,1588460857
10859,1588460912
10860,1588460977
10861,1588461003
10862,1588461099
10863,1588461148
10864,1588461162
10865,1588461161
10866,1588461142
10867,1588461074
10868,1588461007
10869,1588460969
10870,1588460961
10871,1588460975
10872,1588460978
10873,1588460973
10874,1588460970
10875,1588460974
10876,1588460993
10877,1588460998
10878,1588460997
10879,1588460991
10880,1588460984
10881,1588460960
10882,1588460945
10883,1588460938
10884,1588460928
10885,1588460940
10886,1588460956
10887,1588460985
10888,1588460989
10889,1588460992
10890,1588460987
10891,1588460964
10892,1588460955
10893,1588460957
10894,1588460965
10895,1588460949
10896,1588460927
10897,1588460920
10898,1588460910
10899,1588460882
10900,1588460868
10901,1588460842
10902,1588460815
10903,1588460793
10904,1588460788
10905,1588460794
10906,1588460800
10907,1588460797
10908,1588460803
10909,1588460792
10910,1588460790
10911,1588460796
10912,1588460808
10913,1588460807
10914,1588460806
10915,1588460798
10916,1588460801
10917,1588460812
10918,1588460831
10919,1588460847
10920,1588460873
10921,1588460891
10922,1588460903
10923,1588460889
10924,1588460863
10925,1588460852
10926,1588460811
10927,1588460758
10928,1588460723
10929,1588460720
10930,1588460738
10931,1588460733
10932,1588460695
10933,1588460643
10934,1588460562
10935,1588460537
10936,1588460501
10937,1588460478
10938,1588460487
10939,1588460476
10940,1588460549
10941,1588460612
10942,1588460636
10943,1588460650
10944,1588460570
10945,1588460519
10946,1588460410
10947,1588460278
10948,1588460228
10949,1588460212
10950,1588460256
10951,1588460349
10952,1588460378
10953,1588460376
10954,1588460362
10955,1588460358
10956,1588460337
10957,1588460360
10958,1588460394
10959,1588460397
10960,1588460372
10961,1588460391
10962,1588460457
10963,1588460474
10964,1588460520
10965,1588460589
10966,1588460626
10967,1588460647
10968,1588460639
10969,1588460614
10970,1588460573
10971,1588460574
10972,1588460596
10973,1588460591
10974,1588460517
10975,1588460471
10976,1588460443
10977,1588460514
10978,1588460594
10979,1588460669
10980,1588460697
10981,1588460724
10982,1588460760
10983,1588460802
10984,1588460827
10985,1588460837
10986,1588460857
10987,1588459516
10988,1588459524
10989,1588459549
10990,1588459568
10991,1588459598
10992,1588459616
10993,1588459600
10994,1588459596
10995,1588459582
10996,1588459581
10997,1588459559
10998,1588459543
10999,1588459522
11000,1588459516
11001,1588459018
11002,1588459020
11003,1588459040
11004,1588459057
11005,1588459063
11006,1588459083
11007,1588459086
11008,1588459073
11009,1588459062
11010,1588459068
11011,1588459064
11012,1588459050
11013,1588459025
11014,1588459018
11015,1588458479
11016,1588458573
11017,1588458658
11018,1588458697
11019,1588458710
11020,1588458777
11021,1588458817
11022,1588458839
11023,1588458784
11024,1588458662
11025,1588458603
11026,1588458572
11027,1588458517
11028,1588458482
11029,1588458479
11030,1588461566
11031,1588461572
11032,1588461578
11033,1588461575
11034,1588461561
11035,1588461552
11036,1588461538
11037,1588461523
11038,1588461504
11039,1588461501
11040,1588461506
11041,1588461514
11042,1588461533
11043,1588461550
11044,1588461566
11045,1588461254
11046,1588461264
11047,1588461269
11048,1588461267
11049,1588461261
11050,1588461268
11051,1588461265
11052,1588461253
11053,1588461246
11054,1588461247
11055,1588461249
11056,1588461255
11057,1588461260
11058,1588461258
11059,1588461254
11060,1588459704
11061,1588459730
11062,1588459751
11063,1588459777
11064,1588459814
11065,1588459914
11066,1588459892
11067,1588459787
11068,1588459755
11069,1588459739
11070,1588459729
11071,1588459727
11072,1588459723
11073,1588459716
11074,1588459704
11075,1588461329
11076,1588461333
11077,1588461338
11078,1588461343
11079,1588461346
11080,1588461350
11081,1588461347
11082,1588461337
11083,1588461323
11084,1588461315
11085,1588461309
11086,1588461308
11087,1588461318
11088,1588461322
11089,1588461325
11090,1588461329
11091,1588456717
11092,1588456734
11093,1588456747
11094,1588456748
11095,1588456752
11096,1588456762
11097,1588456768
11098,1588456771
11099,1588456770
11100,1588456764
11101,1588456751
11102,1588456744
11103,1588456735
11104,1588456728
11105,1588456718
11106,1588456717
11107,1588459355
11108,1588459388
11109,1588459442
11110,1588459488
11111,1588459502
11112,1588459544
11113,1588459563
11114,1588459552
11115,1588459529
11116,1588459521
11117,1588459498
11118,1588459484
11119,1588459440
11120,1588459409
11121,1588459374
11122,1588459358
11123,1588459355
11124,1588461613
11125,1588461612
11126,1588461624
11127,1588461642
11128,1588461657
11129,1588461663
11130,1588461688
11131,1588461702
11132,1588461704
11133,1588461685
11134,1588461655
11135,1588461638
11136,1588461636
11137,1588461637
11138,1588461628
11139,1588461618
11140,1588461613
11141,1588460011
11142,1588460004
11143,1588460013
11144,1588460018
11145,1588460028
11146,1588460036
11147,1588460049
11148,1588460068
11149,1588460050
11150,1588460056
11151,1588460085
11152,1588460098
11153,1588460095
11154,1588460067
11155,1588460048
11156,1588460031
11157,1588460011
11158,1588457855
11159,1588457877
11160,1588457908
11161,1588457921
11162,1588457936
11163,1588458267
11164,1588458273
11165,1588458254
11166,1588458253
11167,1588457935
11168,1588457929
11169,1588457915
11170,1588457925
11171,1588457927
11172,1588457867
11173,1588457829
11174,1588457827
11175,1588457855
11176,1588457220
11177,1588457213
11178,1588457205
11179,1588457198
11180,1588457200
11181,1588457204
11182,1588457247
11183,1588457283
11184,1588457308
11185,1588457333
11186,1588457352
11187,1588457356
11188,1588457335
11189,1588457320
11190,1588457289
11191,1588457261
11192,1588457232
11193,1588457220
11194,1588457322
11195,1588457340
11196,1588457346
11197,1588457353
11198,1588457366
11199,1588457380
11200,1588457389
11201,1588457404
11202,1588457411
11203,1588457431
11204,1588457445
11205,1588457444
11206,1588457434
11207,1588457423
11208,1588457393
11209,1588457373
11210,1588457358
11211,1588457327
11212,1588457322
11213,1588460773
11214,1588460757
11215,1588460717
11216,1588460671
11217,1588460572
11218,1588460510
11219,1588460534
11220,1588460555
11221,1588460585
11222,1588460616
11223,1588460657
11224,1588460691
11225,1588460737
11226,1588460767
11227,1588460774
11228,1588460779
11229,1588460784
11230,1588460780
11231,1588460773
11232,1588457747
11233,1588457749
11234,1588457861
11235,1588457886
11236,1588457916
11237,1588457924
11238,1588458313
11239,1588458347
11240,1588458377
11241,1588458373
11242,1588458345
11243,1588458311
11244,1588458315
11245,1588458354
11246,1588458402
11247,1588458407
11248,1588458332
11249,1588458312
11250,1588457897
11251,1588457847
11252,1588457747
11253,1588457046
11254,1588457054
11255,1588457064
11256,1588457076
11257,1588457090
11258,1588457097
11259,1588457102
11260,1588457082
11261,1588457037
11262,1588457031
11263,1588457052
11264,1588457077
11265,1588457067
11266,1588457036
11267,1588457022
11268,1588457014
11269,1588457011
11270,1588457013
11271,1588457021
11272,1588457035
11273,1588457046
11274,1588456698
11275,1588456696
11276,1588456697
11277,1588456700
11278,1588456711
11279,1588456713
11280,1588456716
11281,1588456731
11282,1588456719
11283,1588456726
